complain_id,complain_date,customer_id,appliance_id,engineer_id,labour_hours,travel_hours
733,2018-04-13,815,81,19,10,17
734,2019-03-18,615,40,45,20,14
735,2019-01-13,948,28,43,3,10
736,2019-09-02,650,34,36,18,8
737,2019-11-18,130,140,23,6,3
738,2019-04-07,6,41,16,20,6
739,2018-11-03,910,39,21,16,16
740,2018-09-16,210,80,48,17,16
741,2018-01-24,699,100,19,3,19
742,2018-09-09,693,102,48,19,12
743,2018-04-27,488,140,21,8,1
744,2019-09-16,505,61,12,3,5
745,2018-01-12,54,98,25,14,1
746,2018-11-28,149,6,30,10,3
747,2018-03-25,690,21,46,14,2
748,2018-03-23,209,59,49,19,5
749,2019-12-20,609,119,41,9,10
750,2018-01-10,851,26,45,6,7
751,2019-03-01,370,135,14,17,19
752,2018-09-24,381,40,49,6,12
753,2018-09-05,29,136,14,13,7
754,2018-11-07,171,55,50,14,10
755,2018-09-24,242,12,48,19,3
756,2019-10-01,597,66,48,3,14
757,2018-01-11,249,88,19,5,9
758,2019-07-23,165,70,49,20,6
759,2019-02-17,632,91,36,3,14
760,2018-04-27,25,62,2,9,18
761,2018-03-27,302,42,13,8,20
762,2019-02-13,736,6,24,12,10
763,2018-11-11,170,52,5,6,15
764,2019-09-25,675,14,50,12,10
765,2018-09-21,266,130,35,17,6
766,2018-09-08,329,95,40,5,2
767,2019-01-13,311,82,4,16,3
768,2019-11-19,655,77,20,12,19
769,2018-08-30,905,30,31,19,4
770,2019-07-29,332,85,21,17,10
771,2018-08-28,984,138,24,10,1
772,2018-04-28,202,1,12,15,3
773,2018-07-05,430,98,8,10,18
774,2018-08-06,47,111,35,1,1
775,2018-03-03,608,87,21,4,11
776,2019-01-17,758,89,11,20,20
777,2019-09-10,789,86,38,14,15
778,2018-01-10,794,24,34,11,17
779,2019-05-19,259,81,48,17,15
780,2018-12-06,698,48,22,9,12
781,2018-03-31,1000,53,5,15,3
782,2019-05-18,270,117,20,3,17
783,2018-09-10,21,89,6,20,5
784,2018-11-24,364,52,43,7,11
785,2019-10-12,836,113,20,2,14
786,2019-02-27,285,29,49,2,13
787,2018-09-15,685,32,17,4,13
788,2018-05-28,874,28,32,19,18
789,2019-12-20,65,16,42,9,20
790,2018-03-07,179,81,43,20,17
791,2019-10-11,124,19,24,18,6
792,2018-06-15,49,130,36,1,11
793,2018-04-26,721,131,42,19,11
794,2018-02-16,61,126,11,9,19
795,2019-12-08,478,46,4,5,4
796,2018-04-09,247,75,1,12,7
797,2018-07-28,957,101,40,2,1
798,2018-04-16,492,86,16,14,2
799,2019-09-08,337,104,50,6,15
800,2018-02-14,740,135,38,15,14
801,2019-01-11,792,13,44,9,12
802,2018-08-07,205,112,15,2,13
803,2019-08-06,956,135,28,20,3
804,2018-09-01,449,88,32,1,9
805,2019-10-27,517,52,20,16,11
806,2018-05-02,544,17,39,10,17
807,2019-10-27,612,134,28,14,11
808,2018-01-29,647,29,21,14,18
809,2018-10-04,607,19,10,15,16
810,2019-11-17,830,4,10,18,9
811,2019-08-01,440,52,18,3,7
812,2018-03-21,817,8,23,12,8
813,2019-05-21,835,7,22,4,19
814,2018-06-03,797,142,18,16,20
815,2018-04-04,732,22,31,15,8
816,2018-04-24,213,7,2,7,13
817,2018-04-12,288,31,19,7,4
818,2019-02-22,434,50,20,18,3
819,2019-03-02,741,139,11,1,16
820,2019-02-25,887,83,16,10,2
821,2018-06-24,898,44,20,17,1
822,2019-07-27,578,17,39,3,6
823,2019-09-03,336,129,30,13,19
824,2018-09-12,26,121,41,9,15
825,2019-11-11,719,93,41,10,17
826,2019-10-09,367,53,4,6,11
827,2018-01-28,32,96,17,6,18
828,2018-02-14,723,102,40,18,13
829,2018-10-14,657,86,37,7,10
830,2018-10-18,175,74,29,10,11
831,2018-03-10,88,96,9,6,10
832,2019-12-13,180,70,28,9,18
833,2018-04-29,872,19,18,15,13
834,2019-04-26,801,27,48,18,18
835,2019-03-15,494,16,26,11,17
836,2018-08-13,821,144,6,9,20
837,2019-10-02,491,104,10,16,12
838,2018-10-30,649,28,10,6,7
839,2018-12-14,680,117,19,18,16
840,2019-09-23,574,131,47,6,3
841,2018-03-21,367,79,8,12,5
842,2019-03-31,524,141,22,2,19
843,2019-09-10,60,51,50,19,11
844,2018-05-18,687,75,19,7,20
845,2018-01-03,560,56,21,4,10
846,2019-11-04,472,80,39,1,8
847,2019-08-31,309,58,9,16,13
848,2018-07-23,491,143,25,6,14
849,2019-11-12,653,123,16,5,16
850,2018-10-03,342,140,44,3,14
851,2018-11-29,814,65,3,7,14
852,2019-10-12,376,119,41,14,1
853,2018-01-25,277,138,12,1,4
854,2019-03-20,286,85,12,17,9
855,2019-11-24,531,136,28,8,6
856,2019-04-02,446,116,8,13,5
857,2018-08-29,648,35,12,11,9
858,2019-08-07,314,18,8,7,3
859,2019-05-07,902,24,33,11,11
860,2018-02-25,526,51,1,16,1
861,2019-05-31,654,89,19,6,8
862,2018-03-16,857,46,12,6,7
863,2019-10-22,792,99,36,13,2
864,2019-01-12,895,12,26,13,17
865,2018-04-19,79,139,48,9,8
866,2018-06-23,761,61,10,4,6
867,2019-05-12,351,73,2,15,17
868,2019-02-06,355,107,21,7,16
869,2018-08-06,48,92,22,10,12
870,2018-01-01,377,3,15,19,3
871,2018-09-24,111,26,39,3,8
872,2018-12-15,164,4,43,11,8
873,2019-05-02,289,30,14,18,10
874,2019-02-17,402,39,38,1,15
875,2018-01-13,750,6,5,14,17
876,2019-11-24,824,72,9,14,13
877,2018-06-20,544,127,12,6,11
878,2019-01-11,567,67,19,13,19
879,2019-10-18,312,98,30,19,7
880,2019-07-23,198,92,35,5,5
881,2018-04-25,342,62,2,20,6
882,2019-09-23,408,127,8,2,11
883,2018-05-09,427,2,48,15,10
884,2018-02-28,12,13,18,8,20
885,2018-12-16,451,138,19,18,4
886,2018-10-07,474,130,42,19,18
887,2019-02-18,739,22,48,8,11
888,2019-08-29,746,128,46,18,1
889,2018-06-16,177,30,13,12,6
890,2019-01-09,993,88,33,2,16
891,2019-02-01,444,138,11,15,14
892,2018-03-07,479,62,11,20,6
893,2018-07-09,547,27,29,15,7
894,2018-03-14,821,76,43,9,18
895,2019-05-17,1,77,49,16,10
896,2019-12-29,644,57,2,8,12
897,2018-10-16,748,8,45,1,18
898,2019-08-25,828,5,21,3,10
899,2019-11-06,624,130,21,18,4
900,2018-04-21,450,105,27,11,16
901,2018-02-07,235,43,18,2,8
902,2019-01-25,755,117,18,3,12
903,2018-07-23,501,2,6,1,6
904,2019-08-27,521,24,17,6,9
905,2018-12-12,962,129,34,17,17
906,2019-07-20,751,121,2,17,9
907,2018-08-16,359,76,26,16,20
908,2019-09-21,698,93,14,8,4
909,2018-10-19,899,22,4,17,2
910,2019-12-07,365,74,42,6,19
911,2018-01-04,140,28,42,5,11
912,2018-08-16,381,137,10,13,18
913,2019-12-09,197,81,50,9,6
914,2019-08-16,497,44,3,3,7
915,2018-11-04,254,90,13,1,6
916,2019-06-12,869,106,8,12,15
917,2018-03-16,774,63,5,11,2
918,2018-03-12,219,73,30,12,8
919,2018-01-07,628,61,50,6,14
920,2019-10-05,242,46,37,4,9
921,2018-12-04,714,141,14,13,8
922,2019-11-01,923,102,6,5,18
923,2018-04-06,771,96,12,1,3
924,2019-08-08,603,23,34,19,5
925,2019-09-20,821,10,28,11,16
926,2019-04-13,331,83,15,18,9
927,2019-06-11,43,18,5,7,11
928,2018-01-08,143,98,4,12,14
929,2018-12-06,945,30,11,6,16
930,2018-11-05,139,119,20,17,7
931,2018-06-21,861,10,13,14,6
932,2018-06-04,473,24,37,9,17
933,2019-03-12,440,135,1,6,11
934,2018-10-21,440,41,21,14,7
935,2019-03-15,471,67,50,19,13
936,2019-03-27,92,13,30,9,3
937,2018-12-02,193,110,37,7,15
938,2018-05-13,26,86,19,4,10
939,2018-12-22,294,98,16,4,13
940,2019-11-01,60,89,48,18,1
941,2018-02-27,811,1,6,4,2
942,2018-04-05,507,139,16,2,10
943,2018-10-12,792,16,6,19,9
944,2019-07-23,592,108,45,17,15
945,2019-07-06,229,130,10,11,18
946,2019-09-06,185,108,37,13,2
947,2019-09-08,492,123,16,4,19
948,2018-05-24,580,58,47,16,19
949,2018-12-10,583,28,6,6,2
950,2018-03-03,629,136,19,9,16
951,2018-01-08,654,92,39,3,16
952,2018-10-21,294,49,12,2,4
953,2019-01-25,919,142,32,12,6
954,2019-07-03,22,92,3,4,8
955,2018-01-13,104,143,18,15,11
956,2018-03-04,646,57,35,4,20
957,2018-05-25,435,113,6,13,17
958,2019-08-01,146,17,46,3,11
959,2019-01-06,784,51,3,14,7
960,2018-09-18,221,131,11,14,10
961,2019-10-05,451,145,2,14,20
962,2019-04-04,674,89,17,1,14
963,2019-09-20,618,10,14,12,2
964,2018-11-13,692,104,38,13,13
965,2019-10-24,226,87,38,17,16
966,2018-04-18,108,14,33,15,18
967,2019-05-06,456,5,4,3,5
968,2018-04-27,280,6,10,1,1
969,2018-05-17,434,87,43,12,5
970,2019-02-02,545,20,38,19,18
971,2019-09-05,238,63,40,16,15
972,2018-01-18,927,16,45,16,18
973,2019-12-29,117,142,10,14,7
974,2019-01-10,172,125,28,4,19
975,2019-06-17,41,117,32,4,15
976,2018-02-22,247,96,50,10,16
977,2019-07-15,816,13,39,18,13
978,2019-11-28,68,42,42,16,10
979,2018-03-20,172,97,22,14,8
980,2018-05-14,1000,116,46,2,15
981,2018-06-14,420,81,45,18,8
982,2018-05-31,234,90,40,8,14
983,2018-01-28,689,56,10,9,17
984,2018-11-14,716,69,21,6,18
985,2018-11-23,394,83,34,4,10
986,2019-11-04,596,82,25,15,4
987,2018-05-09,41,93,2,10,2
988,2019-09-03,9,3,19,18,7
989,2018-07-25,260,96,28,10,20
990,2019-09-17,420,52,47,2,5
991,2018-01-03,567,19,42,17,6
992,2019-05-13,782,98,19,4,4
993,2018-06-02,437,100,33,7,18
994,2018-10-06,8,54,47,19,11
995,2019-06-05,131,63,14,1,9
996,2019-04-02,424,96,30,17,1
997,2019-03-16,448,104,37,4,18
998,2019-12-04,270,137,43,8,15
999,2019-02-12,251,62,45,2,20
1000,2019-12-31,696,76,31,18,13
1001,2019-05-16,476,54,36,11,6
1002,2019-07-18,977,68,9,16,10
1003,2018-05-13,137,142,30,6,2
1004,2019-01-31,908,12,44,20,8
1005,2019-12-18,904,67,36,19,2
1006,2019-04-21,478,46,27,7,18
1007,2019-11-05,5,142,34,6,3
1008,2019-03-12,223,13,25,19,19
1009,2019-06-04,184,73,22,14,11
1010,2018-12-16,198,28,48,12,4
1011,2018-07-14,988,93,5,19,10
1012,2019-01-15,665,107,2,4,17
1013,2019-02-14,935,120,43,17,15
1014,2019-04-01,18,78,21,11,9
1015,2019-08-15,960,86,15,7,13
1016,2018-08-17,925,117,35,4,17
1017,2019-01-17,397,44,7,1,12
1018,2018-09-23,79,100,5,2,10
1019,2019-04-25,818,13,4,4,16
1020,2019-10-07,887,16,16,14,8
1021,2018-09-16,356,48,15,16,6
1022,2018-04-13,612,23,17,17,20
1023,2018-07-29,370,43,20,4,20
1024,2019-05-26,957,25,4,20,1
1025,2019-11-16,613,111,15,4,2
1026,2019-05-18,774,115,30,14,13
1027,2018-06-03,990,10,41,15,3
1028,2019-10-14,969,3,31,20,7
1029,2018-08-12,927,68,32,20,13
1030,2019-06-29,821,37,17,4,8
1031,2019-09-14,630,33,49,16,20
1032,2019-02-03,604,83,33,20,9
1033,2019-03-22,969,100,34,19,8
1034,2019-09-20,216,93,21,2,5
1035,2018-12-13,551,38,35,16,4
1036,2019-02-04,289,3,8,20,19
1037,2018-09-04,954,24,46,14,11
1038,2019-06-29,97,133,44,20,19
1039,2018-06-14,858,133,24,14,19
1040,2019-12-31,661,82,10,18,12
1041,2018-08-21,802,133,35,17,19
1042,2018-07-11,474,121,10,10,15
1043,2019-06-04,551,9,43,1,13
1044,2018-07-04,209,33,36,1,12
1045,2018-04-25,407,37,35,5,18
1046,2018-10-31,996,21,7,5,6
1047,2018-02-11,161,128,39,14,11
1048,2018-12-27,684,3,35,14,19
1049,2019-07-16,642,90,22,11,11
1050,2019-01-17,739,116,41,18,9
1051,2019-06-29,423,22,37,10,2
1052,2019-03-30,200,118,21,8,16
1053,2019-02-28,139,101,7,6,19
1054,2019-10-14,518,77,3,19,15
1055,2019-09-07,39,113,36,9,13
1056,2019-11-20,799,67,18,3,4
1057,2019-04-23,399,62,45,9,10
1058,2018-09-11,104,94,23,17,9
1059,2018-02-27,131,54,27,16,12
1060,2019-02-16,271,36,20,7,13
1061,2018-04-05,212,27,14,14,13
1062,2018-06-12,801,82,21,17,7
1063,2019-05-26,433,1,5,19,5
1064,2018-07-20,266,82,18,6,2
1065,2018-11-21,605,116,16,3,14
1066,2018-05-10,715,80,14,13,18
1067,2019-04-10,190,61,38,11,10
1068,2019-02-03,58,76,21,11,5
1069,2018-08-14,120,111,37,13,6
1070,2018-10-13,216,44,24,2,12
1071,2019-12-25,950,55,30,2,10
1072,2019-02-26,778,31,25,2,5
1073,2019-09-22,978,96,41,6,7
1074,2018-03-22,710,14,12,4,13
1075,2018-12-07,174,32,25,12,9
1076,2019-12-15,804,85,7,5,18
1077,2018-09-18,166,75,47,19,17
1078,2018-03-09,449,72,39,13,11
1079,2018-12-30,565,139,29,12,10
1080,2018-12-11,835,85,1,8,16
1081,2019-02-15,582,144,14,14,17
1082,2019-12-30,393,70,31,17,7
1083,2018-05-15,404,110,1,11,12
1084,2018-02-12,259,53,26,19,8
1085,2019-09-19,818,32,10,4,20
1086,2019-09-03,477,101,23,10,11
1087,2019-07-04,84,138,45,5,6
1088,2019-06-23,410,16,34,12,8
1089,2018-08-03,357,4,32,8,5
1090,2018-05-16,809,116,15,13,19
1091,2018-09-14,419,53,22,7,17
1092,2018-10-31,887,21,5,18,1
1093,2019-12-13,928,125,23,7,5
1094,2018-10-31,441,78,11,19,14
1095,2018-05-01,272,14,45,6,4
1096,2018-05-18,392,18,47,13,7
1097,2018-11-01,226,106,4,5,5
1098,2019-10-28,698,54,32,13,20
1099,2018-11-07,943,117,7,9,3
1100,2018-10-15,828,108,13,2,20
1101,2019-12-09,333,132,3,15,12
1102,2018-05-21,770,2,30,5,8
1103,2018-07-16,539,140,43,19,16
1104,2018-03-16,405,106,12,15,11
1105,2018-10-25,647,17,26,1,14
1106,2019-09-26,922,141,26,1,8
1107,2018-12-24,310,90,42,13,1
1108,2019-11-28,436,94,39,15,17
1109,2019-10-19,158,45,21,8,3
1110,2018-06-02,951,85,44,8,10
1111,2019-07-14,568,136,19,4,20
1112,2018-02-09,386,75,36,8,6
1113,2019-01-15,163,106,46,15,10
1114,2018-08-11,934,8,2,7,4
1115,2019-09-10,511,65,44,19,18
1116,2019-09-26,614,102,10,3,12
1117,2019-08-23,810,118,7,3,18
1118,2019-10-01,703,50,11,12,8
1119,2019-11-08,449,144,49,1,20
1120,2019-04-26,475,44,35,17,1
1121,2018-01-14,804,34,18,9,11
1122,2018-06-18,743,121,3,20,19
1123,2018-06-30,452,42,4,6,3
1124,2018-11-09,232,83,38,4,20
1125,2019-01-27,332,49,9,3,13
1126,2018-08-31,546,12,6,12,8
1127,2019-12-04,434,84,42,10,4
1128,2018-03-08,127,127,8,4,13
1129,2019-09-02,590,132,42,11,15
1130,2018-07-24,853,138,41,13,2
1131,2018-12-31,349,112,43,6,19
1132,2019-01-13,736,72,22,8,10
1133,2018-03-14,75,24,8,13,7
1134,2019-12-04,37,14,5,11,15
1135,2019-04-18,795,69,6,20,12
1136,2019-03-28,308,129,32,6,9
1137,2018-10-09,78,113,49,12,10
1138,2019-12-26,265,94,50,9,19
1139,2018-04-07,708,143,14,20,8
1140,2019-11-17,578,26,6,19,18
1141,2019-07-30,432,25,50,3,16
1142,2019-04-09,761,38,50,20,8
1143,2018-11-05,675,78,4,8,15
1144,2018-07-19,384,115,48,11,13
1145,2019-11-21,331,79,38,6,17
1146,2019-01-28,401,105,24,6,15
1147,2018-03-05,825,16,20,12,8
1148,2018-12-14,935,110,4,15,11
1149,2019-06-15,375,67,41,5,17
1150,2019-01-13,758,62,11,13,15
1151,2019-12-19,221,80,22,16,2
1152,2018-06-18,374,117,25,11,1
1153,2019-04-23,769,47,50,4,2
1154,2019-04-07,942,84,21,10,10
1155,2019-01-23,734,119,13,11,14
1156,2019-03-22,931,104,18,6,3
1157,2018-10-13,224,123,27,16,7
1158,2019-07-05,178,87,46,4,3
1159,2019-05-13,970,87,5,16,1
1160,2019-12-05,778,26,2,19,8
1161,2019-01-22,925,129,43,2,17
1162,2018-01-01,955,112,48,16,7
1163,2019-08-06,264,87,48,5,6
1164,2018-11-27,864,31,48,11,12
1165,2018-06-19,811,63,17,14,6
1166,2019-05-11,779,122,41,18,16
1167,2019-01-18,686,36,13,20,5
1168,2019-01-01,262,68,32,20,12
1169,2019-08-19,690,135,18,11,10
1170,2019-01-29,448,24,14,9,8
1171,2019-09-11,323,134,25,19,4
1172,2018-05-05,97,85,10,16,11
1173,2018-11-25,482,24,24,19,11
1174,2019-10-14,648,2,29,14,8
1175,2018-11-01,77,128,42,9,12
1176,2018-12-20,828,109,49,12,4
1177,2019-07-12,101,88,25,6,16
1178,2019-06-03,224,3,13,11,19
1179,2019-06-18,738,86,12,6,10
1180,2018-02-01,56,103,33,16,14
1181,2019-09-22,509,68,24,15,17
1182,2018-11-22,638,88,1,1,19
1183,2018-04-01,600,41,12,8,17
1184,2019-06-03,239,140,11,17,16
1185,2019-09-04,781,120,23,15,20
1186,2019-04-04,472,137,20,13,12
1187,2018-03-03,224,145,10,19,2
1188,2018-12-28,17,13,45,15,18
1189,2018-05-09,777,126,29,11,4
1190,2018-07-19,401,10,47,4,11
1191,2018-11-20,505,114,33,8,15
1192,2019-05-26,243,17,14,4,3
1193,2018-01-12,114,10,7,1,13
1194,2018-06-16,406,34,30,10,2
1195,2018-03-24,862,12,27,18,9
1196,2019-01-19,956,115,35,1,2
1197,2019-04-14,562,77,32,8,7
1198,2018-12-22,940,110,30,15,19
1199,2018-02-18,625,101,5,10,13
1200,2019-09-23,46,54,41,3,13
1201,2018-12-25,92,133,11,16,14
1202,2019-05-06,102,118,42,10,16
1203,2019-06-08,239,95,39,5,18
1204,2018-08-18,331,36,37,1,5
1205,2019-02-05,508,44,7,10,6
1206,2018-09-17,949,45,24,6,9
1207,2018-07-12,301,92,1,1,5
1208,2018-02-22,144,75,11,11,19
1209,2019-10-20,211,12,21,5,14
1210,2018-06-30,920,124,19,1,3
1211,2019-04-06,250,92,24,19,18
1212,2018-01-15,711,89,17,15,12
1213,2018-04-15,78,92,1,17,13
1214,2018-09-04,432,134,26,18,20
1215,2019-02-01,556,46,18,8,17
1216,2018-02-28,428,16,4,3,13
1217,2019-08-13,624,124,21,4,11
1218,2019-05-11,368,14,43,1,11
1219,2018-01-17,42,41,8,14,7
1220,2019-07-10,338,7,14,1,2
1221,2019-01-28,727,23,20,11,13
1222,2018-10-25,224,124,31,2,19
1223,2018-03-04,417,27,32,10,11
1224,2019-07-08,241,69,10,1,2
1225,2019-09-15,276,46,21,4,8
1226,2018-11-18,255,129,11,11,10
1227,2018-11-08,315,136,36,8,11
1228,2018-07-10,453,48,23,3,14
1229,2018-10-23,603,123,22,20,16
1230,2018-10-31,31,105,32,2,7
1231,2019-08-06,183,86,10,8,10
1232,2018-01-01,576,42,12,1,10
1233,2019-12-23,667,91,37,12,15
1234,2018-05-07,681,35,41,3,16
1235,2019-06-12,565,122,38,16,12
1236,2019-01-02,652,81,21,15,15
1237,2019-06-28,361,66,18,9,1
1238,2018-11-04,369,86,45,16,15
1239,2018-09-02,919,27,46,6,19
1240,2018-03-16,537,145,24,11,20
1241,2019-11-28,250,69,24,13,20
1242,2018-09-27,922,138,1,3,17
1243,2019-01-18,556,64,4,8,6
1244,2019-09-22,940,27,1,16,7
1245,2018-06-25,558,132,34,12,8
1246,2018-09-13,514,93,6,17,12
1247,2018-11-10,908,9,48,12,7
1248,2018-01-11,592,12,19,19,20
1249,2018-02-28,100,39,39,11,5
1250,2019-06-07,349,132,18,3,3
1251,2019-06-24,981,88,11,19,1
1252,2019-04-29,518,94,49,15,8
1253,2018-08-23,1,76,15,4,7
1254,2018-08-27,855,41,30,16,9
1255,2019-12-17,392,29,15,13,5
1256,2018-06-01,621,95,1,11,17
1257,2019-10-11,485,16,18,2,7
1258,2019-07-06,625,85,42,11,11
1259,2018-11-07,852,118,27,15,13
1260,2019-11-09,388,127,49,9,4
1261,2018-12-13,948,114,1,4,6
1262,2018-02-19,768,120,20,17,20
1263,2018-09-01,809,27,40,1,2
1264,2018-10-22,19,127,38,13,17
1265,2019-10-19,664,66,12,1,7
1266,2019-09-18,257,65,44,13,19
1267,2019-07-09,589,26,41,18,19
1268,2019-02-16,417,52,31,9,10
1269,2019-05-26,751,121,18,8,7
1270,2018-11-18,27,21,4,2,4
1271,2018-01-13,904,49,14,17,4
1272,2019-04-26,546,142,16,13,3
1273,2019-05-08,639,16,13,11,4
1274,2018-03-01,505,73,15,15,4
1275,2019-09-16,64,39,34,2,11
1276,2018-09-20,659,79,44,1,19
1277,2019-10-07,683,50,39,20,17
1278,2019-07-05,810,137,23,7,7
1279,2018-08-25,543,89,3,18,2
1280,2019-08-15,738,108,11,14,17
1281,2018-06-25,202,101,6,4,3
1282,2019-09-16,613,20,5,19,9
1283,2018-10-08,862,95,3,1,4
1284,2018-05-27,489,47,12,19,17
1285,2019-03-06,948,96,22,12,5
1286,2019-08-18,686,123,7,1,14
1287,2018-10-31,287,144,39,8,18
1288,2019-05-12,804,36,20,13,7
1289,2019-07-24,290,53,34,17,16
1290,2019-06-24,280,36,29,2,17
1291,2019-12-04,951,23,6,15,10
1292,2018-05-24,534,108,1,20,2
1293,2019-10-03,71,54,44,1,1
1294,2018-10-27,435,133,46,13,3
1295,2018-03-04,735,126,46,17,6
1296,2018-05-24,659,14,33,13,19
1297,2018-12-21,583,114,9,14,4
1298,2019-01-31,859,66,48,13,1
1299,2019-04-29,156,132,31,2,14
1300,2019-12-09,876,71,8,16,18
1301,2019-04-07,930,31,46,6,18
1302,2018-04-13,930,39,37,20,19
1303,2018-08-14,24,46,22,19,12
1304,2018-12-11,835,131,25,20,16
1305,2018-11-13,346,82,46,12,16
1306,2019-05-16,705,20,34,6,8
1307,2019-10-16,573,10,23,9,11
1308,2019-02-09,502,37,49,6,2
1309,2018-08-27,229,130,30,6,1
1310,2018-05-03,771,67,11,9,4
1311,2019-11-20,600,88,28,3,18
1312,2019-03-14,528,6,50,5,19
1313,2018-04-20,794,115,42,1,7
1314,2019-03-08,936,86,19,3,13
1315,2018-07-29,230,3,38,3,7
1316,2019-09-17,22,89,21,2,3
1317,2019-10-29,597,42,50,20,19
1318,2019-10-24,796,61,8,15,8
1319,2019-08-29,108,88,31,13,19
1320,2019-11-02,253,111,35,19,17
1321,2019-11-26,189,4,37,15,12
1322,2018-03-15,78,43,39,17,14
1323,2019-01-17,735,102,50,15,19
1324,2019-09-18,665,68,41,11,8
1325,2018-11-02,118,145,13,10,11
1326,2019-08-25,930,25,27,18,19
1327,2019-04-14,982,77,5,13,11
1328,2019-07-04,211,38,15,20,19
1329,2018-11-05,834,97,9,14,1
1330,2018-06-04,592,108,42,9,20
1331,2018-10-30,653,92,35,17,15
1332,2018-12-29,55,140,28,8,11
1333,2018-07-16,389,101,14,15,16
1334,2019-07-28,387,83,23,5,11
1335,2019-04-20,417,108,34,13,3
1336,2019-10-17,290,137,13,17,15
1337,2019-01-27,453,5,17,17,6
1338,2018-10-04,463,70,30,12,7
1339,2018-06-22,458,85,7,11,4
1340,2019-07-04,28,88,50,3,4
1341,2019-05-25,254,57,48,8,9
1342,2019-03-25,395,126,48,10,5
1343,2018-09-25,633,97,43,17,7
1344,2019-05-05,274,45,41,15,16
1345,2019-04-13,755,94,32,17,9
1346,2018-04-12,824,127,31,7,3
1347,2019-11-23,234,84,26,14,9
1348,2019-04-28,898,41,12,13,2
1349,2018-09-03,118,4,45,7,6
1350,2018-05-28,419,24,1,14,7
1351,2019-01-17,500,74,28,15,15
1352,2019-02-17,850,107,21,16,11
1353,2018-10-28,599,32,12,11,16
1354,2019-11-26,806,132,25,20,12
1355,2018-01-21,77,34,24,6,15
1356,2018-06-24,884,21,15,5,11
1357,2019-09-14,929,124,43,19,9
1358,2019-09-29,785,3,29,13,15
1359,2019-03-22,54,14,25,3,14
1360,2018-06-14,457,15,10,6,2
1361,2018-03-08,16,85,43,20,6
1362,2018-10-03,19,134,31,18,9
1363,2019-03-08,479,84,7,13,6
1364,2018-07-20,247,41,4,4,7
1365,2018-05-30,584,51,16,9,14
1366,2018-03-04,111,140,15,6,16
1367,2019-11-28,973,88,1,9,10
1368,2018-07-20,912,63,40,19,4
1369,2019-05-13,121,140,2,17,12
1370,2018-12-20,219,98,40,6,17
1371,2018-03-19,295,77,44,14,1
1372,2018-08-30,304,117,17,11,12
1373,2018-02-20,487,25,13,1,10
1374,2018-12-31,422,90,47,3,3
1375,2019-02-09,638,110,16,5,19
1376,2019-10-29,779,125,2,7,18
1377,2019-10-16,422,87,49,11,11
1378,2018-11-05,473,33,24,16,9
1379,2019-07-22,432,116,13,18,15
1380,2018-09-27,825,71,48,2,11
1381,2019-08-14,488,118,39,15,1
1382,2018-07-09,279,6,38,12,2
1383,2018-12-23,134,93,15,13,13
1384,2018-02-03,536,125,27,20,12
1385,2019-06-25,784,82,21,17,2
1386,2019-01-12,148,36,22,15,12
1387,2018-05-24,84,93,12,15,1
1388,2018-01-27,624,21,5,8,17
1389,2019-10-11,267,142,41,20,16
1390,2018-05-26,420,70,10,2,4
1391,2019-10-01,382,89,48,3,1
1392,2018-03-21,175,77,2,14,9
1393,2018-10-25,984,16,38,13,18
1394,2018-10-05,643,37,47,1,11
1395,2019-04-13,861,137,33,6,2
1396,2018-02-28,38,34,45,16,6
1397,2019-04-11,636,137,1,16,20
1398,2018-07-20,637,117,33,18,17
1399,2019-01-23,594,126,16,7,5
1400,2018-11-30,808,119,8,17,4
1401,2018-03-09,882,104,4,15,13
1402,2019-09-11,879,66,6,8,6
1403,2018-05-20,695,133,3,11,1
1404,2018-10-29,116,76,23,7,19
1405,2019-11-29,754,60,33,13,9
1406,2018-07-31,757,39,39,17,3
1407,2018-07-27,769,15,50,15,19
1408,2019-11-08,568,54,12,13,2
1409,2019-08-15,267,113,31,1,7
1410,2019-05-29,516,18,2,4,8
1411,2018-04-03,436,14,34,14,8
1412,2018-04-11,930,23,24,7,8
1413,2019-12-21,157,13,4,7,7
1414,2018-03-25,298,5,33,12,9
1415,2018-12-31,234,82,3,18,6
1416,2018-09-29,990,4,49,16,5
1417,2019-01-26,852,101,16,8,4
1418,2018-05-30,681,28,32,5,4
1419,2018-04-11,442,24,18,15,11
1420,2018-06-23,272,22,49,18,19
1421,2018-12-09,506,28,9,8,12
1422,2019-11-30,114,97,9,18,13
1423,2018-07-26,198,126,15,12,7
1424,2019-10-17,144,88,33,15,12
1425,2018-06-20,632,41,14,5,19
1426,2019-07-25,19,47,10,4,12
1427,2018-12-16,932,18,21,14,16
1428,2019-07-11,544,113,28,11,10
1429,2019-12-28,194,117,39,3,16
1430,2018-01-14,316,71,7,1,18
1431,2018-11-17,256,82,11,19,7
1432,2019-12-12,315,124,36,10,9
1433,2019-06-12,657,115,36,11,20
1434,2019-06-19,52,101,34,6,20
